CellID,CellStage,CellLabel,CellProtocol
x2_S3c_b1.bcGIFV,3.0,repl,x2
x2_S3c_b1.bcAKCA,3.0,pdx1,x2
x2_S3c_b1.bcCSON,3.0,pdx1,x2
x2_S3c_b1.bcGCBH,3.0,pdx1,x2
x2_S3c_b1.bcBXTL,3.0,repl,x2
x2_S3c_b1.bcCCCO,3.0,pdx1,x2
x2_S3c_b1.bcGRXC,3.0,repl,x2
x2_S3c_b1.bcHDED,3.0,repl,x2
x2_S3c_b1.bcHOQI,3.0,pdx1,x2
x2_S3c_b1.bcDLGW,3.0,repl,x2
x2_S3c_b1.bcDHQU,3.0,repl,x2
x2_S3c_b1.bcHVWA,3.0,pdx1,x2
x2_S3c_b1.bcHFVV,3.0,repl,x2
x2_S3c_b1.bcGPGD,3.0,repl,x2
x2_S3c_b1.bcFFCQ,3.0,repl,x2
x2_S3c_b1.bcEVTA,3.0,pdx1,x2
x2_S3c_b1.bcBLTC,3.0,repl,x2
x2_S3c_b1.bcHOEZ,3.0,pdx1,x2
x2_S3c_b1.bcDYWH,3.0,pdx1,x2
x2_S3c_b1.bcFJDY,3.0,pdx1,x2
x2_S3c_b1.bcCJHU,3.0,pdx1,x2
x2_S3c_b1.bcEBDD,3.0,pdx1,x2
x2_S3c_b1.bcDVWX,3.0,pdx1,x2
x2_S3c_b1.bcHWBE,3.0,pdx1,x2
x2_S3c_b1.bcCCFS,3.0,pdx1,x2
x2_S3c_b1.bcCEUS,3.0,repl,x2
x2_S3c_b1.bcFXCC,3.0,pdx1,x2
x2_S3c_b1.bcHOPV,3.0,pdx1,x2
x2_S3c_b1.bcAHDV,3.0,pdx1,x2
x2_S3c_b1.bcEQFJ,3.0,pdx1,x2
x2_S3c_b1.bcCGYD,3.0,pdx1,x2
x2_S3c_b1.bcFDIW,3.0,repl,x2
x2_S3c_b1.bcFLVY,3.0,repl,x2
x2_S3c_b1.bcDDYJ,3.0,repl,x2
x2_S3c_b1.bcADWF,3.0,pdx1,x2
x2_S3c_b1.bcCZBW,3.0,repl,x2
x2_S3c_b1.bcGESR,3.0,pdx1,x2
x2_S3c_b1.bcBTEJ,3.0,repl,x2
x2_S3c_b1.bcCKXU,3.0,pdx1,x2
x2_S3c_b1.bcCNYP,3.0,pdx1,x2
x2_S3c_b1.bcGKTR,3.0,repl,x2
x2_S3c_b1.bcACPL,3.0,repl,x2
x2_S3c_b1.bcEVUX,3.0,pdx1,x2
x2_S3c_b1.bcCSYU,3.0,pdx1,x2
x2_S3c_b1.bcGTGC,3.0,repl,x2
x2_S3c_b1.bcACHW,3.0,pdx1,x2
x2_S3c_b1.bcDKEJ,3.0,pdx1,x2
x2_S3c_b1.bcGXFE,3.0,pdx1,x2
x2_S3c_b1.bcDVPC,3.0,pdx1,x2
x2_S3c_b1.bcGTHD,3.0,pdx1,x2
x2_S3c_b1.bcDBWB,3.0,pdx1,x2
x2_S3c_b1.bcGXTI,3.0,pdx1,x2
x2_S3c_b1.bcFYED,3.0,pdx1,x2
x2_S3c_b1.bcHWRU,3.0,pdx1,x2
x2_S3c_b1.bcDRST,3.0,pdx1,x2
x2_S3c_b1.bcCKUH,3.0,pdx1,x2
x2_S3c_b1.bcALCY,3.0,pdx1,x2
x2_S3c_b1.bcDGOW,3.0,pdx1,x2
x2_S3c_b1.bcGMER,3.0,pdx1,x2
x2_S3c_b1.bcHEHQ,3.0,pdx1,x2
x2_S3c_b1.bcCIRX,3.0,pdx1,x2
x2_S3c_b1.bcHYSX,3.0,pdx1,x2
x2_S3c_b1.bcCMPL,3.0,repl,x2
x2_S3c_b1.bcFHXA,3.0,pdx1,x2
x2_S3c_b1.bcATUN,3.0,pdx1,x2
x2_S3c_b1.bcHOKE,3.0,pdx1,x2
x2_S3c_b1.bcHMAS,3.0,pdx1,x2
x2_S3c_b1.bcHAMP,3.0,pdx1,x2
x2_S3c_b1.bcFBNM,3.0,repl,x2
x2_S3c_b1.bcDPMO,3.0,pdx1,x2
x2_S3c_b1.bcFTNF,3.0,pdx1,x2
x2_S3c_b1.bcHHAS,3.0,pdx1,x2
x2_S3c_b1.bcCWIQ,3.0,pdx1,x2
x2_S3c_b1.bcBAEW,3.0,pdx1,x2
x2_S3c_b1.bcHNTP,3.0,pdx1,x2
x2_S3c_b1.bcHYSO,3.0,repl,x2
x2_S3c_b1.bcFSHN,3.0,pdx1,x2
x2_S3c_b1.bcEEQZ,3.0,pdx1,x2
x2_S3c_b1.bcFXDR,3.0,pdx1,x2
x2_S3c_b1.bcAGVG,3.0,pdx1,x2
x2_S3c_b1.bcHOSQ,3.0,pdx1,x2
x2_S3c_b1.bcEPYG,3.0,pdx1,x2
x2_S3c_b1.bcEDCD,3.0,pdx1,x2
x2_S3c_b1.bcCUFJ,3.0,pdx1,x2
x2_S3c_b1.bcBWIF,3.0,pdx1,x2
x2_S3c_b1.bcFWYV,3.0,pdx1,x2
x2_S3c_b1.bcEKQT,3.0,pdx1,x2
x2_S3c_b1.bcGUEG,3.0,repl,x2
x2_S3c_b1.bcGFZU,3.0,pdx1,x2
x2_S3c_b1.bcDMDN,3.0,pdx1,x2
x2_S3c_b1.bcBGOU,3.0,pdx1,x2
x2_S3c_b1.bcFMSW,3.0,repl,x2
x2_S3c_b1.bcANJK,3.0,pdx1,x2
x2_S3c_b1.bcBDGU,3.0,pdx1,x2
x2_S3c_b1.bcHSYI,3.0,pdx1,x2
x2_S3c_b1.bcBVFE,3.0,pdx1,x2
x2_S3c_b1.bcEQGI,3.0,pdx1,x2
x2_S3c_b1.bcAGCR,3.0,pdx1,x2
x2_S3c_b1.bcGCUJ,3.0,repl,x2
x2_S3c_b1.bcHQEP,3.0,repl,x2
x2_S3c_b1.bcAXNF,3.0,pdx1,x2
x2_S3c_b1.bcCETM,3.0,repl,x2
x2_S3c_b1.bcCPLB,3.0,pdx1,x2
x2_S3c_b1.bcDOXY,3.0,pdx1,x2
x2_S3c_b1.bcAIFU,3.0,pdx1,x2
x2_S3c_b1.bcGPYP,3.0,pdx1,x2
x2_S3c_b1.bcHUSY,3.0,pdx1,x2
x2_S3c_b1.bcCQSJ,3.0,pdx1,x2
x2_S3c_b1.bcEWPI,3.0,repl,x2
x2_S3c_b1.bcBNSA,3.0,pdx1,x2
x2_S3c_b1.bcGPTN,3.0,pdx1,x2
x2_S3c_b1.bcAMQW,3.0,pdx1,x2
x2_S3c_b1.bcBPTD,3.0,pdx1,x2
x2_S3c_b1.bcBNGK,3.0,pdx1,x2
x2_S3c_b1.bcDIWJ,3.0,repl,x2
x2_S3c_b1.bcHEXC,3.0,pdx1,x2
x2_S3c_b1.bcCSOR,3.0,repl,x2
x2_S3c_b1.bcEXPM,3.0,repl,x2
x2_S3c_b1.bcBPMB,3.0,repl,x2
x2_S3c_b1.bcGXYI,3.0,pdx1,x2
x2_S3c_b1.bcDBIL,3.0,pdx1,x2
x2_S3c_b1.bcDJQU,3.0,repl,x2
x2_S3c_b1.bcFKPH,3.0,pdx1,x2
x2_S3c_b1.bcBFVR,3.0,pdx1,x2
x2_S3c_b1.bcDEKM,3.0,pdx1,x2
x2_S3c_b1.bcALEM,3.0,repl,x2
x2_S3c_b1.bcHMDN,3.0,pdx1,x2
x2_S3c_b1.bcGTUV,3.0,pdx1,x2
x2_S3c_b1.bcBMNA,3.0,repl,x2
x2_S3c_b1.bcDPXQ,3.0,pdx1,x2
x2_S3c_b1.bcHYBJ,3.0,pdx1,x2
x2_S3c_b1.bcFXSU,3.0,pdx1,x2
x2_S3c_b1.bcDQYA,3.0,repl,x2
x2_S3c_b1.bcIHAJ,3.0,pdx1,x2
x2_S3c_b1.bcDNPH,3.0,pdx1,x2
x2_S3c_b1.bcEKDO,3.0,pdx1,x2
x2_S3c_b1.bcDGUS,3.0,pdx1,x2
x2_S3c_b1.bcFCOE,3.0,pdx1,x2
x2_S3c_b1.bcFUMW,3.0,pdx1,x2
x2_S3c_b1.bcHXKO,3.0,pdx1,x2
x2_S3c_b1.bcBLLH,3.0,repl,x2
x2_S3c_b1.bcADFG,3.0,pdx1,x2
x2_S3c_b1.bcIECH,3.0,pdx1,x2
x2_S3c_b1.bcAZWA,3.0,pdx1,x2
x2_S3c_b1.bcGKSU,3.0,repl,x2
x2_S3c_b1.bcAJPA,3.0,repl,x2
x2_S3c_b1.bcHFDK,3.0,pdx1,x2
x2_S3c_b1.bcGWRQ,3.0,pdx1,x2
x2_S3c_b1.bcGDXW,3.0,repl,x2
x2_S3c_b1.bcGXEC,3.0,pdx1,x2
x2_S3c_b1.bcGGJV,3.0,pdx1,x2
x2_S3c_b1.bcARIA,3.0,pdx1,x2
x2_S3c_b1.bcEBQL,3.0,pdx1,x2
x2_S3c_b1.bcHHSG,3.0,repl,x2
x2_S3c_b1.bcATYF,3.0,repl,x2
x2_S3c_b1.bcCYQQ,3.0,repl,x2
x2_S3c_b1.bcCZXR,3.0,pdx1,x2
x2_S3c_b1.bcICLQ,3.0,pdx1,x2
x2_S3c_b1.bcBBIT,3.0,pdx1,x2
x2_S3c_b1.bcCFDT,3.0,pdx1,x2
x2_S3c_b1.bcDGCR,3.0,repl,x2
x2_S3c_b1.bcHHLO,3.0,pdx1,x2
x2_S3c_b1.bcHLXL,3.0,repl,x2
x2_S3c_b1.bcEGDJ,3.0,pdx1,x2
x2_S3c_b1.bcDSZA,3.0,pdx1,x2
x2_S3c_b1.bcHMGK,3.0,pdx1,x2
x2_S3c_b1.bcCEGF,3.0,repl,x2
x2_S3c_b1.bcIJZI,3.0,pdx1,x2
x2_S3c_b1.bcCSYF,3.0,pdx1,x2
x2_S3c_b1.bcDZGU,3.0,pdx1,x2
x2_S3c_b1.bcIEUI,3.0,pdx1,x2
x2_S3c_b1.bcFVCC,3.0,pdx1,x2
x2_S3c_b1.bcCZTB,3.0,pdx1,x2
x2_S3c_b1.bcBXIL,3.0,repl,x2
x2_S3c_b1.bcEYAK,3.0,repl,x2
x2_S3c_b1.bcFWJN,3.0,pdx1,x2
x2_S3c_b1.bcCGPK,3.0,pdx1,x2
x2_S3c_b1.bcIFCF,3.0,pdx1,x2
x2_S3c_b1.bcGZUK,3.0,pdx1,x2
x2_S3c_b1.bcBXEH,3.0,pdx1,x2
x2_S3c_b1.bcHXHE,3.0,pdx1,x2
x2_S3c_b1.bcGWSK,3.0,pdx1,x2
x2_S3c_b1.bcGDMK,3.0,pdx1,x2
x2_S3c_b1.bcDNIP,3.0,pdx1,x2
x2_S3c_b1.bcCMLC,3.0,pdx1,x2
x2_S3c_b1.bcHBTO,3.0,pdx1,x2
x2_S3c_b1.bcGSKT,3.0,repl,x2
x2_S3c_b1.bcATOL,3.0,pdx1,x2
x2_S3c_b1.bcFBLD,3.0,repl,x2
x2_S3c_b1.bcFRQX,3.0,repl,x2
x2_S3c_b1.bcELIH,3.0,repl,x2
x2_S3c_b1.bcHZMY,3.0,repl,x2
x2_S3c_b1.bcDGQG,3.0,repl,x2
x2_S3c_b1.bcFVMW,3.0,pdx1,x2
x2_S3c_b1.bcFUDD,3.0,pdx1,x2
x2_S3c_b1.bcEXLS,3.0,pdx1,x2
x2_S3c_b1.bcBBBN,3.0,pdx1,x2
x2_S3c_b1.bcCIEW,3.0,pdx1,x2
x2_S3c_b1.bcEGGK,3.0,pdx1,x2
x2_S3c_b1.bcHVCU,3.0,pdx1,x2
x2_S3c_b1.bcCFAD,3.0,pdx1,x2
x2_S3c_b1.bcFRYT,3.0,pdx1,x2
x2_S3c_b1.bcGTGV,3.0,pdx1,x2
x2_S3c_b1.bcFNZJ,3.0,pdx1,x2
x2_S3c_b1.bcGSGU,3.0,pdx1,x2
x2_S3c_b1.bcFPAX,3.0,repl,x2
x2_S3c_b1.bcIGLO,3.0,pdx1,x2
x2_S3c_b1.bcFKJZ,3.0,pdx1,x2
x2_S3c_b1.bcBSXD,3.0,pdx1,x2
x2_S3c_b1.bcDSUK,3.0,pdx1,x2
x2_S3c_b1.bcFLGH,3.0,pdx1,x2
x2_S3c_b1.bcAXSE,3.0,pdx1,x2
x2_S3c_b1.bcBZZR,3.0,pdx1,x2
x2_S3c_b1.bcEEXM,3.0,pdx1,x2
x2_S3c_b1.bcGSUF,3.0,pdx1,x2
x2_S3c_b1.bcIBKR,3.0,repl,x2
x2_S3c_b1.bcHEFK,3.0,pdx1,x2
x2_S3c_b1.bcFISI,3.0,repl,x2
x2_S3c_b1.bcDMSD,3.0,pdx1,x2
x2_S3c_b1.bcDXES,3.0,repl,x2
x2_S3c_b1.bcBFFZ,3.0,pdx1,x2
x2_S3c_b1.bcGQPS,3.0,pdx1,x2
x2_S3c_b1.bcELQT,3.0,repl,x2
x2_S3c_b1.bcFKBP,3.0,repl,x2
x2_S3c_b1.bcFZJN,3.0,repl,x2
x2_S3c_b1.bcETMH,3.0,pdx1,x2
x2_S3c_b1.bcFHSQ,3.0,pdx1,x2
x2_S3c_b1.bcAJWM,3.0,pdx1,x2
x2_S3c_b1.bcHYDU,3.0,repl,x2
x2_S3c_b1.bcBKUA,3.0,pdx1,x2
x2_S3c_b1.bcEJPI,3.0,pdx1,x2
x2_S3c_b1.bcIJCN,3.0,pdx1,x2
x2_S3c_b1.bcHLRP,3.0,repl,x2
x2_S3c_b1.bcDLBU,3.0,pdx1,x2
x2_S3c_b1.bcFPQL,3.0,pdx1,x2
x2_S3c_b1.bcGNPU,3.0,pdx1,x2
x2_S3c_b1.bcGQVU,3.0,repl,x2
x2_S3c_b1.bcDCNA,3.0,pdx1,x2
x2_S3c_b1.bcAJXQ,3.0,pdx1,x2
x2_S3c_b1.bcFMJH,3.0,pdx1,x2
x2_S3c_b1.bcGQLN,3.0,repl,x2
x2_S3c_b1.bcDBCQ,3.0,pdx1,x2
x2_S3c_b1.bcCMAX,3.0,repl,x2
x2_S3c_b1.bcHUWC,3.0,pdx1,x2
x2_S3c_b1.bcFCCB,3.0,repl,x2
x2_S3c_b1.bcDXOJ,3.0,pdx1,x2
x2_S3c_b1.bcHVGW,3.0,pdx1,x2
x2_S3c_b1.bcBQBM,3.0,repl,x2
x2_S3c_b1.bcCOHW,3.0,pdx1,x2
x2_S3c_b1.bcFEZF,3.0,pdx1,x2
x2_S3c_b1.bcFNMR,3.0,pdx1,x2
x2_S3c_b1.bcHRCT,3.0,pdx1,x2
x2_S3c_b1.bcDCEP,3.0,pdx1,x2
x2_S3c_b1.bcDWEO,3.0,repl,x2
x2_S3c_b1.bcDSBR,3.0,pdx1,x2
x2_S3c_b1.bcBFDA,3.0,pdx1,x2
x2_S3c_b1.bcEBIV,3.0,repl,x2
x2_S3c_b1.bcCJEH,3.0,repl,x2
x2_S3c_b1.bcEESP,3.0,repl,x2
x2_S3c_b1.bcEMAB,3.0,repl,x2
x2_S3c_b1.bcDJSW,3.0,pdx1,x2
x2_S3c_b1.bcCPEP,3.0,repl,x2
x2_S3c_b1.bcFHHJ,3.0,repl,x2
x2_S3c_b1.bcIAMU,3.0,pdx1,x2
x2_S3c_b1.bcFFBM,3.0,repl,x2
x2_S3c_b1.bcHQWT,3.0,pdx1,x2
x2_S3c_b1.bcEWSJ,3.0,pdx1,x2
x2_S3c_b1.bcCTNJ,3.0,pdx1,x2
x2_S3c_b1.bcGVIQ,3.0,repl,x2
x2_S3c_b1.bcELFC,3.0,pdx1,x2
x2_S3c_b1.bcBBHR,3.0,pdx1,x2
x2_S3c_b1.bcIFVJ,3.0,pdx1,x2
x2_S3c_b1.bcBTIF,3.0,repl,x2
x2_S3c_b1.bcFGHL,3.0,repl,x2
x2_S3c_b1.bcFWPW,3.0,repl,x2
x2_S3c_b1.bcDWMK,3.0,repl,x2
x2_S3c_b1.bcDWFH,3.0,repl,x2
x2_S3c_b1.bcGQBW,3.0,pdx1,x2
x2_S3c_b1.bcDIMY,3.0,pdx1,x2
x2_S3c_b1.bcEXPI,3.0,pdx1,x2
x2_S3c_b1.bcHEZR,3.0,pdx1,x2
x2_S3c_b1.bcFZKE,3.0,pdx1,x2
x2_S3c_b1.bcGKOI,3.0,pdx1,x2
x2_S3c_b1.bcHBQL,3.0,pdx1,x2
x2_S3c_b1.bcEMZV,3.0,pdx1,x2
x2_S3c_b1.bcGOMD,3.0,pdx1,x2
x2_S3c_b1.bcBOEG,3.0,pdx1,x2
x2_S3c_b1.bcAQSW,3.0,pdx1,x2
x2_S3c_b1.bcGKNY,3.0,repl,x2
x2_S3c_b1.bcFNOX,3.0,pdx1,x2
x2_S3c_b1.bcFSRG,3.0,repl,x2
x2_S3c_b1.bcDDNE,3.0,repl,x2
x2_S3c_b1.bcGRSF,3.0,repl,x2
x2_S3c_b1.bcHSQD,3.0,pdx1,x2
x2_S3c_b1.bcBRFO,3.0,pdx1,x2
x2_S3c_b1.bcAPKV,3.0,repl,x2
x2_S3c_b1.bcAKST,3.0,pdx1,x2
x2_S3c_b1.bcFOBJ,3.0,pdx1,x2
x2_S3c_b1.bcDEYE,3.0,pdx1,x2
x2_S3c_b1.bcGWFT,3.0,pdx1,x2
x2_S3c_b1.bcHBHX,3.0,pdx1,x2
x2_S3c_b1.bcHIKM,3.0,pdx1,x2
x2_S3c_b1.bcFSVD,3.0,pdx1,x2
x2_S3c_b1.bcGTIV,3.0,pdx1,x2
x2_S3c_b1.bcBLOM,3.0,pdx1,x2
x2_S3c_b1.bcHLOI,3.0,pdx1,x2
x2_S3c_b1.bcBPDS,3.0,pdx1,x2
x2_S3c_b1.bcDJLI,3.0,pdx1,x2
x2_S3c_b1.bcHCVE,3.0,pdx1,x2
x2_S3c_b1.bcFMUT,3.0,pdx1,x2
x2_S3c_b1.bcFDUB,3.0,repl,x2
x2_S3c_b1.bcDKQB,3.0,pdx1,x2
x2_S3c_b1.bcENUH,3.0,repl,x2
x2_S3c_b1.bcDKKP,3.0,repl,x2
x2_S3c_b1.bcDIPQ,3.0,pdx1,x2
x2_S3c_b1.bcHPJZ,3.0,pdx1,x2
x2_S3c_b1.bcABKV,3.0,pdx1,x2
x2_S3c_b1.bcCOOA,3.0,repl,x2
x2_S3c_b1.bcHQTA,3.0,pdx1,x2
x2_S3c_b1.bcDLGZ,3.0,repl,x2
x2_S3c_b1.bcAHZS,3.0,repl,x2
x2_S3c_b1.bcDOJR,3.0,repl,x2
x2_S3c_b1.bcFPJG,3.0,repl,x2
x2_S3c_b1.bcDDTP,3.0,pdx1,x2
x2_S3c_b1.bcFSDJ,3.0,repl,x2
x2_S3c_b1.bcEMBR,3.0,pdx1,x2
x2_S3c_b1.bcGMDW,3.0,pdx1,x2
x2_S3c_b1.bcFEQO,3.0,repl,x2
x2_S3c_b1.bcAUWP,3.0,repl,x2
x2_S3c_b1.bcHFLB,3.0,repl,x2
x2_S3c_b1.bcGDTK,3.0,repl,x2
x2_S3c_b1.bcHTWF,3.0,pdx1,x2
x2_S3c_b1.bcBSTJ,3.0,repl,x2
x2_S3c_b1.bcHZAU,3.0,repl,x2
x2_S3c_b1.bcBDSL,3.0,pdx1,x2
x2_S3c_b1.bcATAU,3.0,repl,x2
x2_S3c_b1.bcHGOF,3.0,repl,x2
x2_S3c_b1.bcGOMO,3.0,repl,x2
x2_S3c_b1.bcBMGC,3.0,pdx1,x2
x2_S3c_b1.bcFSTO,3.0,pdx1,x2
x2_S3c_b1.bcGDNB,3.0,repl,x2
x2_S3c_b1.bcETFT,3.0,pdx1,x2
x2_S3c_b1.bcBVLW,3.0,repl,x2
x2_S3c_b1.bcGAJR,3.0,repl,x2
x2_S3c_b1.bcCZRY,3.0,pdx1,x2
x2_S3c_b1.bcFCXF,3.0,repl,x2
x2_S3c_b1.bcHCVP,3.0,pdx1,x2
x2_S3c_b1.bcHGQX,3.0,pdx1,x2
x2_S3c_b1.bcHJVC,3.0,pdx1,x2
x2_S3c_b1.bcCSYC,3.0,repl,x2
x2_S3c_b1.bcDSZD,3.0,pdx1,x2
x2_S3c_b1.bcERNU,3.0,pdx1,x2
x2_S3c_b1.bcHRUV,3.0,repl,x2
x2_S3c_b1.bcHYHK,3.0,pdx1,x2
x2_S3c_b1.bcBILY,3.0,repl,x2
x2_S3c_b1.bcCITZ,3.0,pdx1,x2
x2_S3c_b1.bcHZCJ,3.0,pdx1,x2
x2_S3c_b1.bcGMNR,3.0,repl,x2
x2_S3c_b1.bcBIBL,3.0,pdx1,x2
x2_S3c_b1.bcEMWW,3.0,pdx1,x2
x2_S3c_b1.bcEBAL,3.0,pdx1,x2
x2_S3c_b1.bcBLSW,3.0,pdx1,x2
x2_S3c_b1.bcAGPL,3.0,repl,x2
x2_S3c_b1.bcDYVV,3.0,pdx1,x2
x2_S3c_b1.bcCTKK,3.0,pdx1,x2
x2_S3c_b1.bcHTEE,3.0,pdx1,x2
x2_S3c_b1.bcBFKC,3.0,pdx1,x2
x2_S3c_b1.bcIJZC,3.0,pdx1,x2
x2_S3c_b1.bcGKST,3.0,repl,x2
x2_S3c_b1.bcDGVA,3.0,repl,x2
x2_S3c_b1.bcAJJT,3.0,pdx1,x2
x2_S3c_b1.bcIFSI,3.0,repl,x2
x2_S3c_b1.bcHSUH,3.0,repl,x2
x2_S3c_b1.bcGLNV,3.0,pdx1,x2
x2_S3c_b1.bcFYXI,3.0,pdx1,x2
x2_S3c_b1.bcDUXS,3.0,pdx1,x2
x2_S3c_b1.bcCJTG,3.0,repl,x2
x2_S3c_b1.bcDUDS,3.0,pdx1,x2
x2_S3c_b1.bcDMRW,3.0,repl,x2
x2_S3c_b1.bcHGYY,3.0,repl,x2
x2_S3c_b1.bcASEH,3.0,pdx1,x2
x2_S3c_b1.bcFNRU,3.0,pdx1,x2
x2_S3c_b1.bcAGBD,3.0,pdx1,x2
x2_S3c_b1.bcAHXD,3.0,pdx1,x2
x2_S3c_b1.bcEGRE,3.0,pdx1,x2
x2_S3c_b1.bcEDQB,3.0,pdx1,x2
x2_S3c_b1.bcDQLY,3.0,repl,x2
x2_S3c_b1.bcIJDI,3.0,repl,x2
x2_S3c_b1.bcFAHY,3.0,repl,x2
x2_S3c_b1.bcHJWI,3.0,repl,x2
x2_S3c_b1.bcCCFA,3.0,repl,x2
x2_S3c_b1.bcGBZL,3.0,repl,x2
x2_S3c_b1.bcIJMJ,3.0,repl,x2
x2_S3c_b1.bcEUVY,3.0,repl,x2
x2_S3c_b1.bcHMLB,3.0,repl,x2
x2_S3c_b1.bcFDIS,3.0,pdx1,x2
x2_S3c_b1.bcBXOD,3.0,pdx1,x2
x2_S3c_b1.bcEFQO,3.0,repl,x2
x2_S3c_b1.bcECGS,3.0,pdx1,x2
x2_S3c_b1.bcFJJZ,3.0,pdx1,x2
x2_S3c_b1.bcDBVM,3.0,repl,x2
x2_S3c_b1.bcHEFR,3.0,repl,x2
x2_S3c_b1.bcEGIF,3.0,pdx1,x2
x2_S3c_b1.bcGJJC,3.0,pdx1,x2
x2_S3c_b1.bcEUJR,3.0,repl,x2
x2_S3c_b1.bcIAWL,3.0,repl,x2
x2_S3c_b1.bcBMNP,3.0,pdx1,x2
x2_S3c_b1.bcAJML,3.0,pdx1,x2
x2_S3c_b1.bcHZWD,3.0,pdx1,x2
x2_S3c_b1.bcDDWV,3.0,pdx1,x2
x2_S3c_b1.bcDKKK,3.0,pdx1,x2
x2_S3c_b1.bcDGJQ,3.0,repl,x2
x2_S3c_b1.bcFOYL,3.0,pdx1,x2
x2_S3c_b1.bcBNUT,3.0,pdx1,x2
x2_S3c_b1.bcFOVO,3.0,repl,x2
x2_S3c_b1.bcFWCX,3.0,pdx1,x2
x2_S3c_b1.bcETFY,3.0,pdx1,x2
x2_S3c_b1.bcBILQ,3.0,pdx1,x2
x2_S3c_b1.bcDIYX,3.0,repl,x2
x2_S3c_b1.bcHHUZ,3.0,repl,x2
x2_S3c_b1.bcCUXT,3.0,pdx1,x2
x2_S3c_b1.bcFZTA,3.0,pdx1,x2
x2_S3c_b1.bcAUWS,3.0,pdx1,x2
x2_S3c_b1.bcCFEC,3.0,pdx1,x2
x2_S3c_b1.bcHXFD,3.0,pdx1,x2
x2_S3c_b1.bcEQWN,3.0,pdx1,x2
x2_S3c_b1.bcGIWW,3.0,pdx1,x2
x2_S3c_b1.bcCIEM,3.0,pdx1,x2
x2_S3c_b1.bcBHEP,3.0,repl,x2
x2_S3c_b1.bcEHIZ,3.0,repl,x2
x2_S3c_b1.bcAFGV,3.0,pdx1,x2
x2_S3c_b1.bcDQXW,3.0,repl,x2
x2_S3c_b1.bcDFHC,3.0,repl,x2
x2_S3c_b1.bcHSNF,3.0,pdx1,x2
x2_S3c_b1.bcFVMJ,3.0,repl,x2
x2_S3c_b1.bcCLOY,3.0,pdx1,x2
x2_S3c_b1.bcACIF,3.0,repl,x2
x2_S3c_b1.bcCKFH,3.0,pdx1,x2
x2_S3c_b1.bcHZGW,3.0,repl,x2
x2_S3c_b1.bcHVBD,3.0,pdx1,x2
x2_S3c_b1.bcESRE,3.0,pdx1,x2
x2_S3c_b1.bcCPQI,3.0,pdx1,x2
x2_S3c_b1.bcDTJE,3.0,pdx1,x2
x2_S3c_b1.bcECVV,3.0,repl,x2
x2_S3c_b1.bcAYQX,3.0,pdx1,x2
x2_S3c_b1.bcEYVM,3.0,pdx1,x2
x2_S3c_b1.bcAAXJ,3.0,repl,x2
x2_S3c_b1.bcGNKF,3.0,repl,x2
x2_S3c_b1.bcFYKC,3.0,pdx1,x2
x2_S3c_b1.bcEXBR,3.0,pdx1,x2
x2_S3c_b1.bcENZA,3.0,pdx1,x2
x2_S3c_b1.bcHBZZ,3.0,pdx1,x2
x2_S3c_b1.bcEWPO,3.0,repl,x2
x2_S3c_b1.bcCFOH,3.0,pdx1,x2
x2_S3c_b1.bcHVNY,3.0,pdx1,x2
x2_S3c_b1.bcGYNY,3.0,pdx1,x2
x2_S3c_b1.bcFPWI,3.0,pdx1,x2
x2_S3c_b1.bcEPCC,3.0,pdx1,x2
x2_S3c_b1.bcAEUR,3.0,repl,x2
x2_S3c_b1.bcDHXI,3.0,pdx1,x2
x2_S3c_b1.bcDCUH,3.0,repl,x2
x2_S3c_b1.bcHMEA,3.0,repl,x2
x2_S3c_b1.bcBTEL,3.0,repl,x2
x2_S3c_b1.bcHFZA,3.0,repl,x2
x2_S3c_b1.bcDRTC,3.0,pdx1,x2
x2_S3c_b1.bcENWK,3.0,repl,x2
x2_S3c_b1.bcHPYF,3.0,repl,x2
x2_S3c_b1.bcERTI,3.0,pdx1,x2
x2_S3c_b1.bcDMVV,3.0,pdx1,x2
x2_S3c_b1.bcCLSM,3.0,pdx1,x2
x2_S3c_b1.bcBYZH,3.0,repl,x2
x2_S3c_b1.bcCDIR,3.0,pdx1,x2
x2_S3c_b1.bcDLNT,3.0,pdx1,x2
x2_S3c_b1.bcDGRQ,3.0,repl,x2
x2_S3c_b1.bcDPYA,3.0,repl,x2
x2_S3c_b1.bcDDME,3.0,pdx1,x2
x2_S3c_b1.bcIFVH,3.0,repl,x2
x2_S3c_b1.bcIGCS,3.0,pdx1,x2
x2_S3c_b1.bcHURD,3.0,repl,x2
x2_S3c_b1.bcHMLK,3.0,pdx1,x2
x2_S3c_b1.bcGUKP,3.0,repl,x2
x2_S3c_b1.bcHNWA,3.0,repl,x2
x2_S3c_b1.bcFHYQ,3.0,pdx1,x2
x2_S3c_b1.bcCQAO,3.0,pdx1,x2
x2_S3c_b1.bcDMHO,3.0,repl,x2
x2_S3c_b1.bcBDQZ,3.0,pdx1,x2
x2_S3c_b1.bcGNMS,3.0,repl,x2
x2_S3c_b1.bcFKUQ,3.0,pdx1,x2
x2_S3c_b1.bcHOXG,3.0,pdx1,x2
x2_S3c_b1.bcFDVT,3.0,pdx1,x2
x2_S3c_b1.bcGMZB,3.0,repl,x2
x2_S3c_b1.bcBLBG,3.0,pdx1,x2
x2_S3c_b1.bcDDLM,3.0,pdx1,x2
